"timestamp","manufacturer_name","racket_name","swing_type","impact_position","ball_speed[km/h]","ball_spin","swing_speed[km/h]","tag_id","video_filename"
"2016-11-11 11:16:29","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","55","-5","46","",""
"2016-11-11 11:16:41","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","77","-4","69","",""
"2016-11-11 11:16:55","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","11","60","-3","47","",""
"2016-11-11 11:17:10","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","62","-8","65","",""
"2016-11-11 11:17:14","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","77","-7","74","",""
"2016-11-11 11:17:17","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","89","5","115","",""
"2016-11-11 11:17:21","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","104","5","124","",""
"2016-11-11 11:17:24","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","87","3","97","",""
"2016-11-11 11:17:26","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-8","73","",""
"2016-11-11 11:17:30","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","100","3","112","",""
"2016-11-11 11:17:33","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","71","-9","93","",""
"2016-11-11 11:17:37","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","52","-7","82","",""
"2016-11-11 11:17:47","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","79","2","74","",""
"2016-11-11 11:18:11","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","21","75","4","88","",""
"2016-11-11 11:18:21","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","80","-3","68","",""
"2016-11-11 11:18:37","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","69","2","93","",""
"2016-11-11 11:19:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","86","4","109","",""
"2016-11-11 11:19:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","81","5","95","",""
"2016-11-11 11:19:09","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","10","67","-2","50","",""
"2016-11-11 11:19:47","Wilson","BLADE 98 18x20","SERVE","13","151","6","137","",""
"2016-11-11 11:19:50","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","4","120","",""
"2016-11-11 11:19:53","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","70","-5","60","",""
"2016-11-11 11:20:12","Wilson","BLADE 98 18x20","SERVE","13","150","4","130","",""
"2016-11-11 11:20:20","Wilson","BLADE 98 18x20","SERVE","20","123","6","116","",""
"2016-11-11 11:20:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","5","109","",""
"2016-11-11 11:20:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","93","4","106","",""
"2016-11-11 11:20:28","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","83","4","103","",""
"2016-11-11 11:20:31","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","70","-3","49","",""
"2016-11-11 11:21:00","Wilson","BLADE 98 18x20","SERVE","7","149","5","136","",""
"2016-11-11 11:21:09","Wilson","BLADE 98 18x20","SERVE","13","126","7","122","",""
"2016-11-11 11:21:31","Wilson","BLADE 98 18x20","SERVE","13","150","5","140","",""
"2016-11-11 11:21:50","Wilson","BLADE 98 18x20","SERVE","13","128","6","120","",""
"2016-11-11 11:22:03","Wilson","BLADE 98 18x20","SERVE","13","149","4","132","",""
"2016-11-11 11:22:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","113","4","120","",""
"2016-11-11 11:22:09","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","100","4","113","",""
"2016-11-11 11:22:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","85","4","108","",""
"2016-11-11 11:22:17","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","83","3","107","",""
"2016-11-11 11:22:46","Wilson","BLADE 98 18x20","SERVE","7","153","3","131","",""
"2016-11-11 11:22:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","109","4","124","",""
"2016-11-11 11:22:52","Wilson","BLADE 98 18x20","SMASH","13","101","3","88","",""
"2016-11-11 11:23:18","Wilson","BLADE 98 18x20","SERVE","20","148","5","133","",""
"2016-11-11 11:23:32","Wilson","BLADE 98 18x20","SERVE","13","127","6","123","",""
"2016-11-11 11:23:35","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","96","3","119","",""
"2016-11-11 11:23:38","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","83","4","108","",""
"2016-11-11 11:23:40","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","63","3","91","",""
"2016-11-11 11:23:44","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","4","114","",""
"2016-11-11 11:23:48","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","100","4","115","",""
"2016-11-11 11:23:50","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","90","4","116","",""
"2016-11-11 11:23:54","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","84","-9","83","",""
"2016-11-11 11:23:58","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","0","53","4","75","",""
"2016-11-11 11:24:00","Wilson","BLADE 98 18x20","SMASH","12","106","3","93","",""
"2016-11-11 11:24:36","Wilson","BLADE 98 18x20","SERVE","7","152","4","137","",""
"2016-11-11 11:24:54","Wilson","BLADE 98 18x20","SERVE","20","130","6","120","",""
"2016-11-11 11:27:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","72","2","93","",""
"2016-11-11 11:27:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","97","3","103","",""
"2016-11-11 11:27:06","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","90","-9","90","",""
"2016-11-11 11:27:18","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","65","-3","49","",""
"2016-11-11 11:27:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","5","88","4","106","",""
"2016-11-11 11:27:39","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","76","-8","89","",""
"2016-11-11 11:27:43","Wilson","BLADE 98 18x20","BACKHAND_SLICE","7","86","-8","71","",""
"2016-11-11 11:27:47","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","88","4","94","",""
"2016-11-11 11:28:17","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","52","-8","66","",""
"2016-11-11 11:28:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","90","4","105","",""
"2016-11-11 11:28:24","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","96","4","117","",""
"2016-11-11 11:28:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","83","3","102","",""
"2016-11-11 11:28:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","86","4","112","",""
"2016-11-11 11:28:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","5","117","",""
"2016-11-11 11:28:56","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","65","-9","83","",""
"2016-11-11 11:28:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","7","78","-1","69","",""
"2016-11-11 11:29:02","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","83","4","94","",""
"2016-11-11 11:29:20","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","76","-4","69","",""
"2016-11-11 11:29:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","90","3","102","",""
"2016-11-11 11:29:46","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","98","4","119","",""
"2016-11-11 11:30:10","Wilson","BLADE 98 18x20","SERVE","5","149","5","134","",""
"2016-11-11 11:30:12","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","98","3","118","",""
"2016-11-11 11:30:15","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","82","4","112","",""
"2016-11-11 11:30:43","Wilson","BLADE 98 18x20","SERVE","19","145","3","127","",""
"2016-11-11 11:30:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","98","4","115","",""
"2016-11-11 11:31:00","Wilson","BLADE 98 18x20","SERVE","13","140","7","136","",""
"2016-11-11 11:31:18","Wilson","BLADE 98 18x20","SERVE","7","143","5","129","",""
"2016-11-11 11:31:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","62","3","84","",""
"2016-11-11 11:31:48","Wilson","BLADE 98 18x20","SERVE","13","157","4","134","",""
"2016-11-11 11:33:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","86","3","105","",""
"2016-11-11 11:33:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","4","110","",""
"2016-11-11 11:33:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","18","94","4","114","",""
"2016-11-11 11:33:58","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","62","-9","85","",""
"2016-11-11 11:34:01","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","60","-9","82","",""
"2016-11-11 11:34:27","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","17","63","-3","49","",""
"2016-11-11 11:34:34","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","66","-9","75","",""
"2016-11-11 11:34:43","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","81","-3","69","",""
"2016-11-11 11:34:56","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","63","3","87","",""
"2016-11-11 11:34:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","74","-9","87","",""
"2016-11-11 11:35:03","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","76","-9","73","",""
"2016-11-11 11:35:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","89","4","108","",""
"2016-11-11 11:35:08","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","80","4","103","",""
"2016-11-11 11:35:12","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","79","-8","79","",""
"2016-11-11 11:35:32","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","1","68","3","85","",""
"2016-11-11 11:35:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","53","2","63","",""
"2016-11-11 11:35:47","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","81","2","77","",""
"2016-11-11 11:36:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","17","66","-8","59","",""
"2016-11-11 11:36:17","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","66","-2","52","",""
"2016-11-11 11:36:20","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","76","-9","79","",""
"2016-11-11 11:36:42","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","75","3","91","",""
"2016-11-11 11:36:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","73","-5","57","",""
"2016-11-11 11:36:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","92","4","110","",""
"2016-11-11 11:36:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","82","4","101","",""
"2016-11-11 11:36:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-8","83","",""
"2016-11-11 11:37:02","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","92","4","109","",""
"2016-11-11 11:37:05","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","11","41","-2","43","",""
"2016-11-11 11:37:32","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","18","66","3","94","",""
"2016-11-13 09:41:46","Wilson","BLADE 98 18x20","SERVE","18","151","4","130","",""
"2016-11-13 09:41:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","102","4","123","",""
"2016-11-13 09:42:08","Wilson","BLADE 98 18x20","SERVE","19","142","4","128","",""
"2016-11-13 09:42:19","Wilson","BLADE 98 18x20","SERVE","19","127","8","130","",""
"2016-11-13 09:42:22","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-9","87","",""
"2016-11-13 09:42:25","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","104","3","118","",""
"2016-11-13 09:42:53","Wilson","BLADE 98 18x20","SERVE","13","141","6","141","",""
"2016-11-13 09:42:56","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","57","-7","73","",""
"2016-11-13 09:43:14","Wilson","BLADE 98 18x20","SERVE","13","146","5","132","",""
"2016-11-13 09:43:16","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","64","-8","80","",""
"2016-11-13 09:43:33","Wilson","BLADE 98 18x20","SERVE","13","150","5","132","",""
"2016-11-13 09:43:37","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","87","-9","87","",""
"2016-11-13 09:43:40","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","8","96","5","125","",""
"2016-11-13 09:43:43","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","67","-9","72","",""
"2016-11-13 09:44:07","Wilson","BLADE 98 18x20","SERVE","13","158","5","144","",""
"2016-11-13 09:46:02","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","78","2","87","",""
"2016-11-13 09:46:12","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","76","3","93","",""
"2016-11-13 09:46:16","Wilson","BLADE 98 18x20","BACKHAND_SLICE","5","83","-9","86","",""
"2016-11-13 09:46:19","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","76","-9","85","",""
"2016-11-13 09:46:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","4","126","",""
"2016-11-13 09:46:35","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","59","-3","54","",""
"2016-11-13 09:46:49","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","82","-8","69","",""
"2016-11-13 09:47:21","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","72","3","100","",""
"2016-11-13 09:47:24","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","77","-9","83","",""
"2016-11-13 09:47:27","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","77","-8","74","",""
"2016-11-13 09:47:30","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","85","-9","85","",""
"2016-11-13 09:47:34","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","77","-8","79","",""
"2016-11-13 09:47:37","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-9","78","",""
"2016-11-13 09:47:40","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","19","108","3","99","",""
"2016-11-13 09:47:42","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","95","4","109","",""
"2016-11-13 09:47:52","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","82","-4","65","",""
"2016-11-13 09:48:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","82","3","84","",""
"2016-11-13 09:48:16","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","74","-9","85","",""
"2016-11-13 09:48:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","55","1","59","",""
"2016-11-13 09:48:36","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","64","-8","75","",""
"2016-11-13 09:48:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","110","4","126","",""
"2016-11-13 09:48:59","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","68","-3","55","",""
"2016-11-13 09:49:03","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","78","-9","72","",""
"2016-11-13 09:49:05","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","105","3","91","",""
"2016-11-13 09:49:08","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","59","-9","86","",""
"2016-11-13 09:49:12","Wilson","BLADE 98 18x20","BACKHAND_SLICE","19","77","-8","77","",""
"2016-11-13 09:49:45","Wilson","BLADE 98 18x20","SERVE","7","147","5","132","",""
"2016-11-13 09:49:51","Wilson","BLADE 98 18x20","SERVE","13","126","8","124","",""
"2016-11-13 09:49:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","104","5","121","",""
"2016-11-13 09:49:58","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","98","4","118","",""
"2016-11-13 09:50:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","74","-10","85","",""
"2016-11-13 09:50:06","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","19","97","3","90","",""
"2016-11-13 09:50:30","Wilson","BLADE 98 18x20","SERVE","7","148","4","127","",""
"2016-11-13 09:50:33","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","100","5","121","",""
"2016-11-13 09:50:35","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","5","30","-3","39","",""
"2016-11-13 09:50:55","Wilson","BLADE 98 18x20","SERVE","7","153","4","132","",""
"2016-11-13 09:51:14","Wilson","BLADE 98 18x20","SERVE","14","149","5","137","",""
"2016-11-13 09:51:26","Wilson","BLADE 98 18x20","SERVE","7","142","6","130","",""
"2016-11-13 09:51:28","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","102","4","124","",""
"2016-11-13 09:51:32","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","83","-9","98","",""
"2016-11-13 09:51:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","104","4","120","",""
"2016-11-13 09:53:48","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","60","-8","61","",""
"2016-11-13 09:53:52","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","73","-8","71","",""
"2016-11-13 09:53:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","94","3","106","",""
"2016-11-13 09:53:58","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","73","-8","82","",""
"2016-11-13 09:54:00","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","74","3","60","",""
"2016-11-13 09:54:25","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","70","-8","69","",""
"2016-11-13 09:54:28","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","94","4","86","",""
"2016-11-13 09:54:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","81","4","92","",""
"2016-11-13 09:55:08","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","8","88","1","86","",""
"2016-11-13 09:55:19","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","68","-8","63","",""
"2016-11-13 09:55:22","Wilson","BLADE 98 18x20","SMASH","19","80","2","95","",""
"2016-11-13 09:55:49","Wilson","BLADE 98 18x20","SERVE","7","149","6","135","",""
"2016-11-13 09:55:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","90","4","118","",""
"2016-11-13 09:55:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","4","108","",""
"2016-11-13 09:55:58","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","96","4","114","",""
"2016-11-13 09:56:16","Wilson","BLADE 98 18x20","SERVE","13","144","6","134","",""
"2016-11-13 09:56:23","Wilson","BLADE 98 18x20","SERVE","20","125","6","121","",""
"2016-11-13 09:56:46","Wilson","BLADE 98 18x20","SERVE","7","150","5","137","",""
"2016-11-13 09:56:54","Wilson","BLADE 98 18x20","SERVE","13","133","6","124","",""
"2016-11-13 09:57:29","Wilson","BLADE 98 18x20","SERVE","7","148","5","134","",""
"2016-11-13 09:57:39","Wilson","BLADE 98 18x20","SERVE","9","129","7","125","",""
"2016-11-13 09:57:57","Wilson","BLADE 98 18x20","SERVE","13","153","5","139","",""
"2016-11-13 09:57:59","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","101","3","114","",""
"2016-11-13 09:58:13","Wilson","BLADE 98 18x20","SERVE","14","150","5","136","",""
"2016-11-13 09:58:16","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","110","5","122","",""
"2016-11-13 09:58:19","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","103","3","115","",""
"2016-11-13 09:58:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","82","5","106","",""
"2016-11-13 09:58:26","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","85","-2","71","",""
"2016-11-13 09:58:49","Wilson","BLADE 98 18x20","SERVE","13","149","5","135","",""
"2016-11-13 09:58:51","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","85","3","106","",""
"2016-11-13 09:58:54","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","78","-9","87","",""
"2016-11-13 09:58:58","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","106","5","123","",""
"2016-11-13 09:59:19","Wilson","BLADE 98 18x20","SERVE","7","150","4","134","",""
"2016-11-13 09:59:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","96","4","114","",""
"2016-11-13 10:01:42","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","81","-5","70","",""
"2016-11-13 10:02:05","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","58","1","72","",""
"2016-11-13 10:02:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","92","4","112","",""
"2016-11-13 10:02:36","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","64","-9","71","",""
"2016-11-13 10:02:39","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","77","-9","75","",""
"2016-11-13 10:02:59","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","93","4","106","",""
"2016-11-13 10:03:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","77","-8","85","",""
"2016-11-13 10:03:25","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","71","-7","65","",""
"2016-11-13 10:03:48","Wilson","BLADE 98 18x20","BACKHAND_SLICE","4","66","-8","73","",""
"2016-11-13 10:03:51","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","85","-7","68","",""
"2016-11-13 10:03:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","105","6","112","",""
"2016-11-13 10:04:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","77","2","88","",""
"2016-11-13 10:04:24","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","73","-8","73","",""
"2016-11-13 10:04:40","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","70","-3","57","",""
"2016-11-13 10:04:59","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","81","3","96","",""
"2016-11-13 10:05:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","83","-9","89","",""
"2016-11-13 10:05:05","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","73","-9","80","",""
"2016-11-13 10:05:08","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","76","-9","74","",""
"2016-11-13 10:05:12","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","96","4","119","",""
"2016-11-13 10:05:15","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","98","4","121","",""
"2016-11-13 10:05:18","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","83","-9","86","",""
"2016-11-13 10:05:23","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","67","-9","72","",""
"2016-11-13 10:05:25","Wilson","BLADE 98 18x20","SMASH","13","97","1","84","",""
"2016-11-13 10:05:55","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","65","-7","66","",""
"2016-11-13 10:06:08","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","63","-7","64","",""
"2016-11-13 10:06:12","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","78","-8","84","",""
"2016-11-13 10:06:42","Wilson","BLADE 98 18x20","SERVE","13","145","5","132","",""
"2016-11-13 10:06:50","Wilson","BLADE 98 18x20","SERVE","13","132","6","123","",""
"2016-11-13 10:06:53","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","113","4","123","",""
"2016-11-13 10:06:57","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","106","5","118","",""
"2016-11-13 10:07:01","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","87","-8","76","",""
"2016-11-13 10:07:04","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","93","4","99","",""
"2016-11-13 10:07:07","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","77","-9","93","",""
"2016-11-13 10:07:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","102","4","114","",""
"2016-11-13 10:07:13","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","78","-9","76","",""
"2016-11-13 10:07:15","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","19","30","-2","37","",""
"2016-11-13 10:07:49","Wilson","BLADE 98 18x20","SERVE","13","151","5","134","",""
"2016-11-13 10:08:06","Wilson","BLADE 98 18x20","SERVE","13","151","4","132","",""
"2016-11-13 10:08:27","Wilson","BLADE 98 18x20","SERVE","7","148","5","138","",""
"2016-11-13 10:08:35","Wilson","BLADE 98 18x20","SERVE","13","130","6","122","",""
"2016-11-13 10:08:38","Wilson","BLADE 98 18x20","BACKHAND_SLICE","8","71","-7","61","",""
"2016-11-13 10:09:16","Wilson","BLADE 98 18x20","SERVE","13","153","5","138","",""
"2016-11-13 10:09:19","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","68","-9","78","",""
"2016-11-13 10:09:21","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","46","-4","48","",""
"2016-11-13 10:09:43","Wilson","BLADE 98 18x20","SERVE","12","144","5","133","",""
"2016-11-13 10:09:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","4","130","",""
"2016-11-13 10:09:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","94","4","111","",""
"2016-11-13 10:09:51","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","90","-9","83","",""
"2016-11-13 10:09:56","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","40","-2","41","",""
"2016-11-13 10:10:33","Wilson","BLADE 98 18x20","SERVE","13","142","6","136","",""
"2016-11-13 10:10:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","100","4","115","",""
"2016-11-13 10:10:39","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","71","-9","86","",""
"2016-11-13 10:10:42","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","88","2","89","",""
"2016-11-13 10:11:03","Wilson","BLADE 98 18x20","SERVE","7","152","4","136","",""
"2016-11-13 10:11:11","Wilson","BLADE 98 18x20","SERVE","13","129","6","123","",""
"2016-11-13 10:11:14","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-9","83","",""
"2016-11-13 10:11:17","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","79","-9","82","",""
"2016-11-13 10:11:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","95","4","112","",""
